,host_verifications,host_response_rate,host_acceptance_rate,host_is_superhost,latitude,longitude,accommodates,amenities,minimum_nights,beds,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,price,host_number_of_years,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,closeness_to_landmark,closeness_to_subway
1656,5,91,98,0,42.34459,-71.08019,2,25,1,1.0,0.7,0.7333333333333333,0.8,0.9342465753424658,166,4.43,4.31,4.52,4.75,4.7,4.93,4.5,1,146,11.386301369863014,0,0,0,1,0,0,1,0,0.5372293995371352,0.6968574245044833
1657,5,100,99,1,42.36136,-71.12491,2,47,2,1.0,0.43333333333333335,0.31666666666666665,0.5,0.336986301369863,52,4.98,4.94,4.98,4.98,4.96,4.85,4.85,0,99,6.986301369863014,0,0,0,1,0,0,1,0,1.9238622251647692,1.9922123248440866
1658,7,90,100,1,42.34978,-71.05821,2,47,4,1.0,0.23333333333333334,0.2,0.28888888888888886,0.07123287671232877,27,5.0,5.0,4.92,5.0,5.0,4.96,5.0,1,191,4.616438356164384,0,0,0,1,1,0,0,0,0.6962294818164099,0.4358506130697479
1659,10,100,50,0,42.31471,-71.05136,2,31,29,1.0,0.0,0.3333333333333333,0.5555555555555556,0.3835616438356164,22,4.77,4.82,4.82,4.68,4.82,4.73,4.73,1,70,9.063013698630137,0,0,0,1,0,0,1,0,3.5829704837071144,0.5911517780006356
1662,6,100,86,0,42.34753,-71.07052,2,23,2,1.0,0.0,0.0,0.0,0.005479452054794521,38,4.53,4.76,4.74,4.82,4.92,4.84,4.53,0,141,2.389041095890411,0,0,1,0,0,0,1,0,0.7096973404118183,0.5988963464158119
1663,6,100,86,0,42.34762,-71.07062,1,20,2,1.0,0.16666666666666666,0.08333333333333333,0.05555555555555555,0.019178082191780823,17,4.29,4.71,4.53,4.94,4.88,5.0,4.18,0,100,2.389041095890411,0,0,1,0,0,0,1,0,0.698506267114863,0.598121384920316
1664,6,100,86,0,42.3492,-71.06929,1,19,2,1.0,0.0,0.016666666666666666,0.011111111111111112,0.13150684931506848,19,4.42,4.79,4.68,4.84,4.68,4.89,4.53,0,100,2.389041095890411,0,0,1,0,0,0,1,0,0.7060797840215833,0.5427268819447496
1665,6,100,86,0,42.34773,-71.06854,1,19,3,1.0,0.0,0.0,0.0,0.005479452054794521,17,4.35,4.71,4.65,4.71,4.94,4.82,4.06,0,100,2.389041095890411,0,0,1,0,0,0,1,0,0.8219779444529186,0.5658641486657129
1666,6,100,86,0,42.34802,-71.07078,2,20,2,1.0,0.0,0.0,0.0,0.005479452054794521,21,4.24,4.48,4.38,4.76,4.71,4.76,4.0,0,112,2.389041095890411,0,0,1,0,0,0,1,0,0.6680064429159537,0.5898960228902695
1667,6,100,86,0,42.34789,-71.07084,2,16,3,1.0,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.06027397260273973,32,4.34,4.59,4.75,4.94,4.81,4.75,4.38,1,118,2.389041095890411,0,0,1,0,0,0,1,0,0.6704684342450662,0.5952269605854486
1668,6,100,86,0,42.34894,-71.06906,2,19,2,1.0,0.5666666666666667,0.6666666666666666,0.7777777777777778,0.4191780821917808,54,4.52,4.7,4.72,4.96,4.91,4.85,4.44,0,79,2.389041095890411,0,0,1,0,1,0,0,0,0.7302647044737831,0.5419644550586514
1669,8,100,99,0,42.32073,-71.07485,6,19,3,3.0,0.2,0.31666666666666665,0.3333333333333333,0.2876712328767123,37,4.51,4.65,4.57,4.89,4.76,4.27,4.57,1,130,5.920547945205479,0,0,0,1,1,0,0,0,2.6826722478494545,1.8145473666798164
1670,2,100,100,0,42.33528,-71.0434,4,17,2,3.0,0.9333333333333333,0.9666666666666667,0.9222222222222223,0.4547945205479452,19,4.89,4.89,4.89,5.0,4.95,4.79,4.79,1,200,2.0547945205479454,0,0,0,1,0,0,1,0,1.961716533326694,1.4452846348502604
1671,5,100,99,1,42.36070431428246,-71.12674851019369,2,54,2,1.0,0.23333333333333334,0.31666666666666665,0.4222222222222222,0.3013698630136986,51,4.96,4.96,5.0,5.0,4.96,4.98,4.94,0,103,6.986301369863014,0,0,0,1,0,0,1,0,2.0398701079013315,2.118750562762888
1672,5,100,99,1,42.36025,-71.1275,2,42,2,1.0,0.3,0.26666666666666666,0.35555555555555557,0.23835616438356164,55,5.0,4.98,5.0,4.96,4.98,4.93,4.98,0,99,6.986301369863014,0,0,0,1,0,0,1,0,2.0957754753342583,2.1856198102903717
1673,7,100,100,0,42.31096,-71.06337,3,27,7,2.0,0.03333333333333333,0.06666666666666667,0.13333333333333333,0.5150684931506849,4,4.75,5.0,5.0,5.0,5.0,4.0,4.75,0,128,5.038356164383561,0,0,0,1,1,0,0,0,3.556631599036757,1.1169176733185442
1674,8,100,66,1,42.35882,-71.06132,3,25,32,1.0,0.16666666666666666,0.08333333333333333,0.3,0.2493150684931507,4,5.0,5.0,5.0,4.75,5.0,5.0,4.0,0,100,11.98082191780822,0,1,0,0,1,0,0,0,0.13672458594939166,0.2547734399987655
1677,5,100,97,0,42.3602,-71.12968,2,35,2,1.0,0.3333333333333333,0.16666666666666666,0.1111111111111111,0.0273972602739726,6,4.67,4.83,4.67,4.83,4.83,5.0,4.83,0,78,6.205479452054795,0,0,0,1,0,0,1,0,2.219727210546684,2.2931766664794924
1678,2,60,99,0,42.35561,-71.0627,2,26,1,1.0,0.9,0.95,0.9333333333333333,0.7013698630136986,65,4.57,4.54,4.86,4.78,4.51,4.75,4.43,1,306,2.1041095890410957,0,0,1,0,0,0,1,0,0.2627632463560744,0.16810259875311054
1679,2,100,78,1,42.3884,-71.00456,5,41,29,3.0,0.4666666666666667,0.7333333333333333,0.8222222222222222,0.9561643835616438,50,4.9,4.86,4.9,4.94,4.92,4.86,4.78,0,300,4.717808219178083,0,1,0,0,1,0,0,0,4.93282985908476,0.7523597634665751
1680,2,60,99,0,42.35445,-71.06176,2,27,1,2.0,0.3333333333333333,0.5333333333333333,0.6444444444444445,0.6219178082191781,5,4.0,4.4,4.6,4.2,4.2,5.0,4.8,1,326,2.1041095890410957,0,0,1,0,0,0,1,0,0.3795812669858771,0.18435928832891754
1683,2,60,100,0,42.33447,-71.0842,5,27,91,5.0,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.5808219178082191,1,5.0,5.0,5.0,5.0,4.0,4.0,5.0,0,62,2.347945205479452,0,1,0,0,1,0,0,0,1.205770670469689,0.7294187308569926
1685,2,20,100,0,42.35279,-71.08226,2,16,91,1.0,0.0,0.08333333333333333,0.3888888888888889,0.3424657534246575,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,155,2.021917808219178,1,0,0,0,1,0,0,0,0.5420710861717136,1.03852113801198
1686,6,100,98,0,42.31361,-71.10124,1,17,29,1.0,0.0,0.3333333333333333,0.2222222222222222,0.5808219178082191,5,4.2,4.4,3.8,4.8,4.4,4.4,4.2,1,29,2.915068493150685,0,0,1,0,0,0,1,0,2.829863937130178,0.7120965940630309
1688,6,100,94,0,42.27852,-71.13872,4,39,1,2.0,0.1,0.11666666666666667,0.1,0.21095890410958903,53,4.81,4.94,4.75,4.89,4.92,4.83,4.87,0,125,11.578082191780823,0,0,0,1,1,0,0,0,7.327349598120658,4.473004862073426
1690,8,100,97,1,42.32899,-71.09594,4,33,2,2.0,0.13333333333333333,0.15,0.14444444444444443,0.6821917808219178,73,4.97,4.97,4.92,5.0,5.0,4.86,4.89,0,173,8.991780821917809,0,0,0,1,1,0,0,0,1.534304493680751,0.6408887621216227
1694,3,100,86,0,42.34152,-71.15477,4,32,29,2.0,0.0,0.13333333333333333,0.4222222222222222,0.8575342465753425,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,100,2.106849315068493,0,0,0,1,1,0,0,0,4.558618290068206,4.8293630985623865
1696,3,100,86,0,42.33983,-71.14692,4,18,31,2.0,0.0,0.3,0.5333333333333333,0.8849315068493151,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,124,2.106849315068493,0,0,0,1,1,0,0,0,4.038802384723756,4.318952218269228
1698,6,100,98,1,42.3765,-71.05067,4,34,2,3.0,0.06666666666666667,0.25,0.28888888888888886,0.5616438356164384,102,4.9,4.93,4.93,4.97,4.99,4.92,4.78,1,300,5.273972602739726,0,0,0,1,1,0,0,0,1.242145519430925,1.4155433479772692
1699,6,20,73,0,42.36991,-71.0212,2,34,29,1.0,0.13333333333333333,0.4666666666666667,0.6444444444444445,0.1589041095890411,10,4.6,4.9,4.8,4.9,4.9,4.9,4.7,0,88,9.665753424657535,1,0,0,0,0,0,1,0,2.8165823365688056,1.1229043994975056
1705,5,90,98,1,42.3083,-71.07132,2,28,1,1.0,0.0,0.0,0.0,0.0,13,4.62,4.77,4.92,4.92,5.0,3.85,4.62,0,48,2.1205479452054794,0,0,0,1,0,0,1,0,3.5222851461972158,1.437399757608812
1706,5,90,98,1,42.3083,-71.07162,2,28,1,1.0,0.0,0.0,0.0,0.0,15,4.93,4.93,4.93,5.0,5.0,4.73,5.0,0,48,2.1205479452054794,0,0,0,1,0,0,1,0,3.515694515254304,1.4544262678068862
1707,5,90,98,1,42.3083,-71.07344,2,27,1,1.0,0.0,0.0,0.0,0.0,16,4.81,4.81,4.88,4.94,4.88,4.44,4.75,0,48,2.1205479452054794,0,0,0,1,0,0,1,0,3.4792137184749135,1.5621446666617094
1709,1,100,99,1,42.36775,-71.03712,4,31,2,3.0,0.13333333333333333,0.08333333333333333,0.13333333333333333,0.6383561643835617,80,4.93,4.93,4.96,4.98,4.94,4.88,4.9,1,126,5.813698630136987,0,0,0,1,1,0,0,0,1.5692831057947974,0.8945687389005649
1710,5,90,98,1,42.31002,-71.0713,8,31,1,4.0,0.06666666666666667,0.03333333333333333,0.022222222222222223,0.005479452054794521,64,4.95,4.95,4.97,5.0,4.95,4.53,4.95,0,112,2.1205479452054794,0,0,0,1,1,0,0,0,3.4050159102241904,1.5266603594778814
1712,6,100,93,1,42.35162,-71.1285,4,26,1,2.0,0.5333333333333333,0.6666666666666666,0.7777777777777778,0.3561643835616438,25,4.92,4.92,4.92,4.92,4.92,5.0,4.88,0,235,5.756164383561644,0,0,0,1,1,0,0,0,2.538451711409756,2.7751513889420374
1713,2,60,100,0,42.33734,-71.08314,1,49,91,1.0,0.0,0.0,0.0,0.13150684931506848,1,5.0,4.0,5.0,5.0,5.0,4.0,4.0,0,50,2.347945205479452,0,1,0,0,0,0,1,0,1.0373593732405721,0.7118990304522566
1716,6,100,100,0,42.31583,-71.06822,2,41,1,1.0,0.3333333333333333,0.5666666666666667,0.6555555555555556,0.4,56,4.88,4.82,4.93,4.93,5.0,4.8,4.8,0,119,6.33972602739726,0,0,0,1,0,0,1,0,3.124151295475545,1.376923278621061
1717,10,100,50,0,42.3138,-71.05331,2,29,29,1.0,0.0,0.0,0.15555555555555556,0.28493150684931506,15,4.87,4.8,4.87,4.93,4.93,4.67,4.6,1,70,9.063013698630137,0,0,0,1,0,0,1,0,3.631453809980895,0.621872759918331
1718,7,100,99,0,42.36335,-71.0506,3,10,1,2.0,0.5333333333333333,0.6833333333333333,0.6555555555555556,0.8904109589041096,5,5.0,5.0,4.4,4.8,4.8,5.0,4.4,1,135,4.619178082191781,0,0,0,1,1,0,0,0,0.4318296454235891,0.5834919063989547
1720,3,90,96,0,42.35867,-71.0651,2,26,2,1.0,0.6666666666666666,0.8333333333333334,0.8777777777777778,0.9397260273972603,21,4.62,4.57,4.76,4.9,4.76,4.9,4.57,1,359,2.6767123287671235,0,0,0,1,1,0,0,0,0.17536910587130897,0.39491393898124827
1721,4,86,92,1,42.35262,-71.08212,2,22,29,1.0,0.13333333333333333,0.35,0.3,0.07397260273972603,8,4.88,4.75,4.75,4.88,4.63,5.0,4.25,1,175,1.9616438356164383,0,0,1,0,1,0,0,0,0.5281424648048796,1.0423686714752713
1724,3,90,96,0,42.36075,-71.06364,2,26,2,1.0,0.4666666666666667,0.7166666666666667,0.8111111111111111,0.9232876712328767,42,4.67,4.71,4.98,4.83,4.79,4.86,4.45,1,230,2.6767123287671235,0,0,0,1,1,0,0,0,0.29400246010175624,0.34087904932700075
1727,2,100,100,0,42.33692,-71.04489,3,17,2,2.0,0.8333333333333334,0.8166666666666667,0.8666666666666667,0.43561643835616437,12,4.83,5.0,4.83,4.92,5.0,4.92,5.0,1,150,2.0547945205479454,0,0,0,1,0,0,1,0,1.755831544676219,1.3972841100988238
1731,7,90,98,1,42.35462,-71.07637,4,34,4,2.0,0.0,0.05,0.13333333333333333,0.2356164383561644,46,4.89,4.91,4.87,5.0,5.0,5.0,4.83,0,275,5.942465753424657,0,0,1,0,1,0,0,0,0.4074340944101329,0.8959191616234354
1733,9,100,99,0,42.343166,-71.083229,2,22,32,1.0,0.0,0.0,0.0,0.3863013698630137,1,2.0,4.0,4.0,4.0,3.0,4.0,1.0,1,137,4.572602739726028,0,0,0,1,1,0,0,0,0.6308042235678581,0.6582583083730326
1734,7,100,96,1,42.36575,-71.05544,2,21,75,1.0,0.0,0.0,0.0,0.29315068493150687,6,4.67,4.5,4.67,5.0,5.0,5.0,4.67,0,105,10.087671232876712,0,0,0,1,1,0,0,0,0.4912301522097322,0.5082886531559293
1739,3,0,0,0,42.30763,-71.08762,6,37,91,4.0,1.0,1.0,1.0,1.0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,408,1.9123287671232876,1,0,0,0,1,0,0,0,3.363888984570554,1.7703620704817322
1740,3,100,75,0,42.31665,-71.0999,2,29,1,0.0,0.0,0.15,0.43333333333333335,0.8547945205479452,20,4.5,4.5,4.35,4.75,4.85,4.65,4.55,1,150,3.191780821917808,0,0,0,1,1,0,0,0,2.5488040949101576,0.6816962283413923
1744,3,100,84,0,42.3473,-71.06887,2,18,3,1.0,0.23333333333333334,0.6166666666666667,0.7444444444444445,0.410958904109589,28,4.14,4.25,4.79,4.75,4.79,4.89,4.54,0,79,1.915068493150685,0,0,1,0,1,0,0,0,0.8283299230790817,0.5836317067180169
1746,4,97,92,0,42.32286,-71.08944,1,27,30,0.0,0.0,0.0,0.24444444444444444,0.20273972602739726,1,3.0,5.0,5.0,5.0,3.0,5.0,4.0,0,48,10.005479452054795,0,0,0,1,0,0,1,0,2.0635617464782796,1.0398192415418401
1747,4,97,92,0,42.3209,-71.08784,1,31,30,1.0,0.0,0.0,0.24444444444444444,0.30684931506849317,1,5.0,2.0,5.0,5.0,5.0,4.0,3.0,0,48,10.005479452054795,0,0,0,1,0,0,1,0,2.223359992896453,1.206849774287493
1748,4,97,92,0,42.3208,-71.08921,1,30,30,1.0,0.0,0.0,0.24444444444444444,0.30684931506849317,1,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0,48,10.005479452054795,0,0,0,1,0,0,1,0,2.2078161925738535,1.1266392388429831
1750,6,100,98,0,42.31522,-71.09933,1,16,29,1.0,0.0,0.0,0.0,0.0,3,4.67,4.67,5.0,5.0,5.0,5.0,4.67,1,29,2.915068493150685,0,0,1,0,0,0,1,0,2.660469932566751,0.7524261187059635
1751,3,90,96,0,42.36069,-71.06322,2,25,2,1.0,0.8666666666666667,0.9333333333333333,0.9555555555555556,0.958904109589041,30,4.6,4.7,4.77,4.8,4.8,5.0,4.57,1,362,2.6767123287671235,0,0,0,1,1,0,0,0,0.28973718407231147,0.3174325829035205
1753,8,100,99,0,42.34409,-71.08295,3,29,29,1.0,0.0,0.0,0.0,0.0,11,4.27,4.18,4.18,4.36,4.0,4.64,4.09,0,144,2.871232876712329,0,0,0,1,1,0,0,0,0.5886977560114794,0.6724259874819953
1755,2,100,100,0,42.33631,-71.04293,2,18,2,1.0,0.8333333333333334,0.9166666666666666,0.8777777777777778,0.46301369863013697,7,5.0,5.0,5.0,5.0,4.86,4.86,5.0,1,175,2.0547945205479454,0,0,0,1,0,0,1,0,1.8647586606258058,1.4959833055973388
1756,9,90,100,1,42.35223,-71.12579,2,30,29,1.0,0.13333333333333333,0.23333333333333334,0.15555555555555556,0.038356164383561646,55,4.89,4.85,4.78,4.93,4.91,4.89,4.75,1,160,7.0,0,0,1,0,1,0,0,0,2.383244468267114,2.6191728945772073
1757,9,90,100,1,42.35237,-71.12391,2,30,29,1.0,0.0,0.0,0.0,0.0,51,4.8,4.75,4.78,4.96,4.96,4.8,4.78,1,170,7.0,0,0,1,0,1,0,0,0,2.274398508576671,2.5306062327656593
1758,9,90,100,1,42.35234,-71.12372,2,30,29,1.0,0.0,0.16666666666666666,0.1111111111111111,0.0273972602739726,61,4.87,4.92,4.9,4.98,4.95,4.87,4.8,1,170,7.0,0,0,1,0,1,0,0,0,2.2632021638334203,2.5240015233392
1759,9,90,100,1,42.35246,-71.12543,2,31,29,1.0,0.13333333333333333,0.23333333333333334,0.15555555555555556,0.038356164383561646,77,4.78,4.95,4.75,4.97,4.95,4.84,4.81,1,170,7.0,0,0,1,0,1,0,0,0,2.357068861788189,2.5927881357354035
1760,9,90,100,1,42.35075,-71.12585,2,31,29,1.0,0.0,0.16666666666666666,0.1111111111111111,0.0273972602739726,51,4.8,4.86,4.75,5.0,4.98,4.82,4.86,1,200,7.0,0,0,1,0,1,0,0,0,2.4086804037294853,2.6915172537939602
1761,9,90,100,1,42.35265,-71.12376,2,30,29,2.0,0.0,0.3333333333333333,0.2222222222222222,0.0547945205479452,38,4.84,4.97,4.89,5.0,5.0,4.92,4.66,1,170,7.0,0,0,1,0,1,0,0,0,2.263689101066721,2.5076490370385027
1762,9,90,100,1,42.35248,-71.12414,4,31,29,2.0,0.0,0.16666666666666666,0.1111111111111111,0.0273972602739726,25,4.72,4.92,4.84,4.92,4.84,4.84,4.64,0,160,7.0,0,0,1,0,1,0,0,0,2.2876432751826083,2.5354094249692136
1763,9,90,100,1,42.35088,-71.12554,2,30,29,1.0,0.5333333333333333,0.26666666666666666,0.17777777777777778,0.043835616438356165,38,4.84,4.87,4.89,4.97,5.0,5.0,4.82,1,200,7.0,0,0,1,0,1,0,0,0,2.387744554443969,2.671357848600155
1764,9,90,100,1,42.35214,-71.12564,3,30,29,2.0,0.0,0.13333333333333333,0.08888888888888889,0.021917808219178082,49,4.8,4.92,4.88,4.96,5.0,4.96,4.78,0,160,7.0,0,0,1,0,1,0,0,0,2.377483554199391,2.6163775995488767
1765,9,90,100,1,42.35186,-71.12367,4,30,29,2.0,0.0,0.25,0.16666666666666666,0.0410958904109589,39,4.69,4.79,4.67,4.95,4.9,4.95,4.74,1,170,7.0,0,0,1,0,1,0,0,0,2.263655197666219,2.544188257660281
1766,9,90,100,1,42.35215,-71.12577,2,30,29,1.0,0.06666666666666667,0.03333333333333333,0.022222222222222223,0.005479452054794521,35,4.66,4.8,4.8,4.8,4.83,4.8,4.69,1,175,7.0,0,0,1,0,1,0,0,0,2.383889081650705,2.621815400636217
1767,9,90,100,1,42.35255,-71.12435,4,29,29,2.0,0.0,0.15,0.1,0.024657534246575342,46,4.93,4.89,4.91,4.91,4.96,4.91,4.76,1,170,7.0,0,0,1,0,1,0,0,0,2.2981799158598974,2.5412997408082174
1768,9,90,100,1,42.3527,-71.12382,4,29,29,2.0,0.23333333333333334,0.45,0.3,0.07397260273972603,52,4.94,4.96,4.9,4.96,4.98,4.9,4.79,1,170,7.0,0,0,1,0,1,0,0,0,2.26457184408068,2.506756274842334
1770,7,100,98,1,42.33312,-71.10272,2,28,3,1.0,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.4657534246575342,66,4.7,4.77,4.82,4.91,4.95,4.8,4.58,0,99,3.2356164383561645,0,0,0,1,1,0,0,0,1.2697937714726057,0.9631157388577051
1771,7,100,83,0,42.33431,-71.05429,1,33,91,1.0,0.0,0.3333333333333333,0.5555555555555556,0.8904109589041096,3,4.67,5.0,4.33,5.0,5.0,4.33,4.67,0,30,6.465753424657534,0,0,1,0,0,0,1,0,2.0239311639618984,0.9707232312890894
1772,7,100,83,0,42.33464,-71.05451,1,33,91,1.0,0.0,0.21666666666666667,0.4777777777777778,0.8712328767123287,1,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0,42,6.465753424657534,0,0,1,0,0,0,1,0,1.9914834195501174,0.9729186909769325
1773,7,100,83,0,42.33605,-71.05349,1,34,91,1.0,0.0,0.0,0.1111111111111111,0.7808219178082192,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0,41,6.465753424657534,0,0,1,0,0,0,1,0,1.8240562245817442,1.0258451662159056
1774,8,100,99,0,42.34373,-71.08324,3,29,29,1.0,0.0,0.0,0.0,0.0,18,4.44,4.44,4.56,4.56,4.56,4.72,4.22,0,160,2.871232876712329,0,0,0,1,1,0,0,0,0.6017429681436225,0.667293336648048
1775,9,100,99,0,42.34317,-71.08323,2,21,32,1.0,0.0,0.5,0.6666666666666666,0.9178082191780822,1,4.0,5.0,4.0,5.0,3.0,5.0,4.0,1,109,4.572602739726028,0,0,0,1,1,0,0,0,0.6305742653753211,0.6583145626825354
1776,9,90,100,1,42.35225,-71.1241,4,29,29,1.0,0.0,0.21666666666666667,0.14444444444444443,0.03561643835616438,36,4.89,4.89,4.92,4.78,4.86,4.86,4.64,1,160,7.0,0,0,1,0,1,0,0,0,2.286532442827491,2.5440502104677796
1777,5,85,97,0,42.33931,-71.15122,4,27,30,2.0,0.0,0.0,0.0,0.5287671232876713,3,4.67,5.0,4.0,5.0,4.67,5.0,4.67,0,98,11.484931506849316,0,1,0,0,1,0,0,0,4.368107563852925,4.609510180477726
1783,6,100,75,0,42.32295,-71.09084,4,36,2,3.0,0.8333333333333334,0.9166666666666666,0.9444444444444444,0.2328767123287671,3,4.67,5.0,5.0,5.0,5.0,5.0,4.67,0,499,10.41095890410959,0,0,1,0,1,0,0,0,2.0401953530882047,0.9517933226459975
1784,5,11,100,0,42.32187,-71.10862,10,26,29,5.0,0.0,0.0,0.0,0.0,3,4.0,3.67,4.33,5.0,4.67,4.33,4.0,1,200,1.8520547945205479,1,0,0,0,1,0,0,0,2.4144623904407116,0.8680269921307028
1785,5,11,100,0,42.32189,-71.10955,2,29,29,1.0,0.0,0.0,0.0,0.0,21,4.05,4.71,4.24,4.9,4.76,4.71,4.14,1,50,1.8520547945205479,1,0,0,0,0,0,1,0,2.4465980206461246,0.9112651261025554
1786,5,11,100,0,42.32194,-71.10799,2,23,29,1.0,0.0,0.0,0.0,0.0,8,4.25,4.38,4.38,4.88,4.63,4.75,4.25,1,50,1.8520547945205479,1,0,0,0,0,0,1,0,2.388438016157681,0.8461589983632103
1787,5,11,100,0,42.32316,-71.1081,2,23,29,1.0,0.0,0.0,0.0,0.0,18,4.22,4.39,4.67,5.0,4.83,4.89,4.72,1,50,1.8520547945205479,1,0,0,0,0,0,1,0,2.316117542238739,0.8687926679990035
1788,5,11,100,0,42.32366,-71.10858,2,28,29,1.0,0.0,0.0,0.0,0.0,15,4.47,4.87,4.73,4.8,4.73,4.87,4.6,1,50,1.8520547945205479,1,0,0,0,0,0,1,0,2.303757578347074,0.9049988374518554
1796,3,100,84,0,42.34926,-71.07145,2,18,3,1.0,0.0,0.4,0.6,0.38082191780821917,29,4.45,4.45,4.52,4.72,4.86,4.83,4.48,0,79,1.915068493150685,0,0,1,0,1,0,0,0,0.5748980868408305,0.5932675714922796
1797,3,100,84,0,42.34951,-71.0707,2,17,3,1.0,0.0,0.0,0.0,0.005479452054794521,22,4.27,4.55,4.68,4.77,4.73,4.82,4.23,0,85,1.915068493150685,0,0,1,0,1,0,0,0,0.6200159868817983,0.570301526087693
